GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "04000","Arizona",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",1737000,1794912,1896108,2008847,2125281,2224342,2286348,2347976,2427310,2517852,2638582,2737774,2810108,2889860,2968924,3067134,3183539,3308261,3437103,3535183,3622184,3684097,3788576,3915740,4065440,4245089,4432499,4586940,4736990,4883342,5023823,5160586,5273477,5396255,5510364,5652404,5839077,6029141,6167681,6280362,6343154,6407774,6473497,6556629,6634999,6733840,6833596,6945452,7048876,7171646
 "04000","Arizona",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3643,4020,4354,4711,5145,5546,5825,6309,6858,7768,8712,9671,10764,11141,11941,13060,14000,14733,15280,16044,16803,17323,17731,18309,18950,19869,20753,21737,22804,24176,24813,26235,26803,27149,28161,30012,32220,34686,35789,35563,33418,33635,34968,36123,36602,38226,39676,40671,42505,44329
 "05000","Arkansas",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5128531,5626520,6263108,7071222,8376080,9353548,10292084,11378923,12661751,14668793,16087967,17388327,19702622,20702260,21934843,24458419,25982324,27303655,28434832,30505873,32721188,34457542,36459059,39714351,41648441,44288614,47164713,50047865,52507955,55736104,57973395,60969882,64168146,65661550,69547372,74032960,78000339,83068247,88508301,91812120,90246011,93290459,99571455,106984715,107240690,113545501,117180599,120059514,124683752,130296677
 "05000","Arkansas",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",1913000,1930077,1972028,2018116,2058491,2100385,2158291,2168688,2207228,2241019,2269115,2288738,2293204,2294254,2305766,2319767,2327046,2331988,2342357,2342655,2346354,2356586,2383144,2415984,2456303,2494019,2535399,2572109,2601090,2626289,2651860,2678588,2691571,2705927,2724816,2749686,2781097,2821761,2848650,2874554,2896843,2921978,2940407,2952109,2959549,2967726,2978407,2990410,3002997,3013825
 "05000","Arkansas",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2681,2915,3176,3504,4069,4453,4769,5247,5736,6546,7090,7597,8592,9024,9513,10543,11165,11708,12139,13022,13946,14622,15299,16438,16956,17758,18602,19458,20187,21222,21861,22762,23840,24266,25524,26924,28047,29438,31070,31940,31153,31927,33863,36240,36235,38260,39343,40148,41520,43233
 "06000","California",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",92160048,99417462,105987186,116351066,127777265,142507421,157639903,174924788,194032902,220640055,250173900,284307980,319557151,342342458,369808779,410796416,444066873,476682239,513377058,558041138,600755071,643684926,665992598,702449072,719730984,742429143,780642835,829666598,882677306,959949747,1026419347,1133965450,1173768781,1193118043,1248506484,1329404002,1407285469,1516057517,1581573294,1606579893,1554013343,1628457637,1737940004,1852397490,1886379052,2021038469,2171947376,2263889847,2370112356,2514129262
 "06000","California",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",19711000,20023181,20345575,20584794,20867737,21172548,21536715,21934505,22350247,22838960,23255069,23800800,24285933,24820007,25360023,25844397,26441107,27102238,27777160,28464250,29218165,29959515,30470736,30974659,31274928,31484435,31696582,32018834,32486010,32987675,33499204,33987977,34479458,34871843,35253159,35574576,35827943,36021202,36250311,36604337,36961229,37320903,37641823,37960782,38280824,38625139,38953142,39209127,39399349,39557045
 "06000","California",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4676,4965,5209,5652,6123,6731,7320,7975,8681,9661,10758,11945,13158,13793,14582,15895,16795,17588,18482,19605,20561,21485,21857,22678,23013,23581,24629,25912,27171,29100,30640,33364,34043,34214,35415,37369,39279,42088,43629,43890,42044,43634,46170,48798,49277,52324,55758,57739,60156,63557
 "08000","Colorado",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8438834,9540190,10759666,12176083,13923113,15609172,17249727,18981259,21174240,24413528,27979283,32050837,36882856,40505905,43694220,47644633,50483632,52445729,54400004,57556607,62010063,65667206,69601893,75599104,81812058,87983829,95648804,103235761,111207820,123101187,133020517,147924904,154999829,155404058,158210940,164106026,175273002,189475642,201875472,208738019,198800165,205372353,223153197,237141451,249281621,271307469,284233907,289580620,310754539,332942578
 "08000","Colorado",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",2166000,2223979,2303502,2404576,2495803,2541318,2586144,2632244,2696007,2766725,2849181,2908803,2977899,3061562,3133634,3169995,3208726,3237448,3260477,3262280,3275815,3307618,3387119,3495939,3613734,3724168,3826653,3919972,4018293,4116639,4226018,4326921,4425687,4490406,4528732,4575013,4631888,4720423,4803868,4889730,4972195,5048281,5121771,5193721,5270482,5351218,5452107,5540921,5615902,5695564
 "08000","Colorado",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3896,4290,4671,5064,5579,6142,6670,7211,7854,8824,9820,11019,12386,13230,13944,15030,15733,16200,16685,17643,18930,19853,20549,21625,22639,23625,24995,26336,27675,29903,31477,34187,35023,34608,34935,35870,37841,40140,42024,42689,39982,40682,43570,45659,47298,50700,52133,52262,55335,58456
 "09000","Connecticut",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",14692532,15673815,16514402,17804686,19393356,21157238,22725543,24536404,27032652,30080860,33813599,38493926,43242974,46701334,49958241,55880686,60000014,64553349,70443265,77668249,84248967,86889121,87815760,94269329,97347585,100108300,105642525,110746328,117991826,127327726,134415255,147054784,155243071,155347924,157679368,166262007,175470605,189750398,204090210,216865326,213612069,222225987,228929351,233337821,228470851,238999106,244982293,249580936,258079340,273152399
 "09000","Connecticut",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",3000000,3038782,3061448,3069617,3069140,3075784,3084726,3085984,3088729,3094839,3099907,3113174,3128837,3139014,3162355,3180014,3201131,3223741,3247290,3271954,3283404,3291967,3302895,3300712,3309175,3316121,3324144,3336685,3349348,3365352,3386401,3411777,3432835,3458749,3484336,3496094,3506956,3517460,3527270,3545579,3561807,3579125,3588023,3594395,3594915,3594783,3587509,3578674,3573880,3572665
 "09000","Connecticut",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4898,5158,5394,5800,6319,6879,7367,7951,8752,9720,10908,12365,13821,14878,15798,17572,18743,20024,21693,23738,25659,26394,26588,28560,29417,30188,31780,33191,35228,37835,39693,43102,45223,44914,45254,47557,50035,53945,57861,61165,59973,62089,63804,64917,63554,66485,68288,69741,72213,76456
 "10000","Delaware",2,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2441193,2599931,2844088,3124948,3462300,3747067,4029225,4403982,4741121,5201590,5716943,6430508,7094131,7634123,8131632,8972541,9733839,10356846,11194189,12256360,13630691,14367121,15196277,15854345,16466756,17165308,18171954,19433856,20342252,22502296,24170220,26663812,29402432,30386818,31094568,32376705,33303111,35265500,36340552,35993238,36284168,36725658,39825621,40338442,40949449,42888279,45150728,46042107,48188958,50783109
 "10000","Delaware",2,CAINC1,2,"...","Population (persons) 1/","Number of persons",540000,550332,565207,573821,579078,583150,588756,592755,594821,598188,598830,594919,595974,599148,605459,611565,618279,627559,636946,647621,658274,669567,683080,694925,706378,717545,729734,740977,751487,763335,774990,786373,795699,806169,818003,830803,845150,859268,871749,883874,891730,899595,907316,915188,923638,932596,941413,949216,957078,967171
 "10000","Delaware",2,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4521,4724,5032,5446,5979,6426,6844,7430,7971,8696,9547,10809,11903,12742,13431,14671,15743,16503,17575,18925,20707,21457,22247,22814,23312,23922,24902,26227,27069,29479,31188,33907,36952,37693,38013,38970,39405,41041,41687,40722,40690,40825,43894,44077,44335,45988,47961,48505,50350,52507
 "11000","District of Columbia",2,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3763509,4174412,4647010,5043485,5316110,5768726,6274684,6648081,7137541,7604426,8002999,8447431,9094066,9694095,10192681,11126283,11781462,12399251,13078743,14309804,15152524,15818135,16536781,17369321,18066713,18484575,18621062,19387343,20290486,21533672,22559330,24794523,25677464,25869790,26177753,28501723,30163906,32001079,34480237,35462270,35798825,38481501,41786280,43426932,44189323,47259881,50940464,53192420,54938168,57604817
 "11000","District of Columbia",2,CAINC1,2,"...","Population (persons) 1/","Number of persons",762000,755087,750641,743775,733674,720755,710308,696305,681768,670046,655616,638284,636893,634174,632433,633382,634549,638269,636930,630432,624168,605321,600870,597565,595301,589239,580517,572377,567736,565230,570213,572046,574504,573158,568502,567754,567136,570681,574404,580236,592228,605085,619602,634725,650431,662513,675254,686575,695691,702455
 "11000","District of Columbia",2,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4939,5528,6191,6781,7246,8004,8834,9548,10469,11349,12207,13235,14279,15286,16117,17566,18567,19426,20534,22698,24276,26132,27521,29067,30349,31370,32077,33872,35739,38097,39563,43344,44695,45136,46047,50201,53186,56075,60028,61117,60448,63597,67441,68418,67939,71334,75439,77475,78969,82005
 "12000","Florida",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",25004933,28276202,31756352,36549964,42578343,47883133,52167930,57012352,63844262,73633283,84660155,99826771,115731189,125053376,138093067,153887607,168327413,182124030,197185189,216604769,241142909,257571430,268375219,284265992,301392581,317674941,341583501,363906819,385401971,415875478,436186130,472238563,496337210,512812468,539102793,586784963,642506724,698475979,727404686,727138521,682891651,725074023,764633664,793428830,795424889,856161682,915895494,942461242,1004144269,1066446916
 "12000","Florida",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6641000,6845353,7163026,7520324,7927099,8317034,8541660,8695356,8888958,9131554,9470585,9839835,10192775,10471405,10749849,11039925,11351120,11667503,11997282,12306400,12637718,13033307,13369798,13650553,13927185,14239444,14537875,14853360,15186304,15486559,15759421,16047515,16356966,16689370,17004085,17415318,17842038,18166990,18367842,18527305,18652644,18845785,19093352,19326230,19563166,19860330,20224249,20629982,20976812,21299325
 "12000","Florida",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3765,4131,4433,4860,5371,5757,6107,6557,7182,8064,8939,10145,11354,11942,12846,13939,14829,15610,16436,17601,19081,19763,20073,20825,21641,22310,23496,24500,25378,26854,27678,29428,30344,30727,31704,33694,36011,38448,39602,39247,36611,38474,40047,41055,40659,43109,45287,45684,47869,50070
 "13000","Georgia",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",14980053,16310397,18009654,20206129,22848185,25067819,27084317,30146592,33332134,37818959,42321274,47192827,53458827,57866802,63379476,71862580,78685453,85846419,92434090,100796670,108619295,116149869,121895048,131979043,140173332,150941952,162948300,176085673,187547917,205702412,219456642,237444851,249221073,256188816,265611887,280261986,297505555,317584337,332135843,334334519,327516282,335268373,358538631,368868130,374489147,400696073,424356326,439942976,463755656,488964103
 "13000","Georgia",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",4551000,4605421,4710272,4807151,4906940,4994870,5058535,5126155,5211771,5286148,5391265,5486174,5568346,5649788,5728248,5834943,5962639,6084645,6208479,6316139,6411117,6512602,6653005,6817203,6978240,7157165,7328413,7501069,7685099,7863536,8045965,8227303,8377038,8508256,8622793,8769252,8925922,9155813,9349988,9504843,9620846,9711810,9801578,9901496,9973326,10069001,10181111,10304763,10413055,10519475
 "13000","Georgia",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3292,3542,3823,4203,4656,5019,5354,5881,6396,7154,7850,8602,9600,10242,11064,12316,13196,14109,14888,15959,16942,17835,18322,19360,20087,21090,22235,23475,24404,26159,27275,28861,29751,30111,30803,31960,33331,34687,35523,35175,34042,34522,36580,37254,37549,39795,41681,42693,44536,46482
 "15000","Hawaii",8,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3643173,4224922,4584077,5047834,5592618,6360651,6919030,7465926,8084039,8953923,10042788,11483936,12434061,13166230,14443315,15472574,16452513,17458138,18618700,20477516,22873584,24979076,26432925,28434498,29476498,30163706,30864018,30894933,31907547,32531130,33657545,35682033,37204033,38954769,40791025,43977375,47306326,50701090,53423078,56059909,55690031,57179141,60044624,62455917,63316600,66846123,70384467,72878649,75689488,78721133
 "15000","Hawaii",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",743000,762920,791580,818104,841851,858121,875052,892335,915749,928816,950050,967710,978195,993780,1012717,1027922,1039698,1051762,1067917,1079827,1094588,1113491,1136754,1158613,1172838,1187536,1196854,1203755,1211640,1215233,1210300,1213519,1225948,1239613,1251154,1273569,1292729,1309731,1315675,1332213,1346717,1363963,1379252,1394905,1408453,1414862,1422484,1428105,1424203,1420491
 "15000","Hawaii",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4903,5538,5791,6170,6643,7412,7907,8367,8828,9640,10571,11867,12711,13249,14262,15052,15824,16599,17435,18964,20897,22433,23253,24542,25133,25400,25788,25665,26334,26769,27809,29404,30347,31425,32603,34531,36594,38711,40605,42080,41352,41921,43534,44774,44955,47246,49480,51032,53145,55418
 "16000","Idaho",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2390991,2647659,2894151,3304340,3820515,4497360,4866714,5436242,5942337,6829893,7469176,8394944,9237600,9699648,10599546,11294307,11932755,12177177,12724367,13765671,15146937,16352310,17190924,18904843,20720800,22179369,23842687,25334944,26420121,28573438,30346243,32791088,34062249,35180448,36402636,39244730,41843167,46161309,49123049,50205416,48476976,50196584,53082625,56139837,58337973,61827050,65825237,68444540,72355149,77012304
 "16000","Idaho",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",707000,717255,738749,763229,782061,807973,831981,856979,883446,910962,932636,947983,962204,973719,981866,990841,994052,990222,984997,985661,994422,1012384,1041316,1071685,1108768,1145140,1177322,1203083,1228520,1252330,1275674,1299430,1319962,1340372,1363380,1391802,1428241,1468669,1505105,1534320,1554439,1570773,1583828,1595441,1611530,1631479,1651523,1682930,1718904,1754208
 "16000","Idaho",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3382,3691,3918,4329,4885,5566,5850,6343,6726,7497,8009,8856,9600,9961,10795,11399,12004,12297,12918,13966,15232,16152,16509,17640,18688,19368,20252,21058,21506,22816,23788,25235,25805,26247,26700,28197,29297,31431,32638,32722,31186,31957,33515,35188,36200,37896,39857,40670,42094,43901
 "17000","Illinois",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",48484524,51524271,55317370,60029922,66967657,73216354,79866258,86832272,95459667,105341668,115569523,125210963,138876970,147011703,153020000,168717146,177209780,186405471,197182970,212642707,226917198,240801311,245871942,265737040,275362591,290054676,307809314,327552925,346339144,367350200,383422716,412423055,427473310,432411991,439954703,457435410,476560054,508470324,538060086,551530997,525210738,540492620,567967515,593239141,607670820,637279309,662760794,670504220,689723793,724189111
 "17000","Illinois",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",11039000,11124681,11205816,11258111,11260248,11273745,11306351,11360274,11406312,11434421,11422782,11434702,11443461,11423413,11408817,11412128,11399803,11387256,11391176,11390186,11409782,11453316,11568964,11694184,11809579,11912585,12008437,12101997,12185715,12271847,12359020,12434161,12488445,12525556,12556006,12589773,12609903,12643955,12695866,12747038,12796778,12840762,12867291,12884119,12898269,12888962,12864342,12826895,12786196,12741080
 "17000","Illinois",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4392,4632,4936,5332,5947,6494,7064,7644,8369,9213,10117,10950,12136,12869,13412,14784,15545,16370,17310,18669,19888,21025,21253,22724,23317,24349,25633,27066,28422,29934,31024,33169,34230,34522,35039,36334,37793,40214,42381,43267,41042,42092,44140,46044,47113,49444,51519,52273,53943,56839
 "18000","Indiana",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",19238335,20028723,21793740,23846523,27368399,29274320,31607533,35131556,38900918,43398431,47805688,51418727,56406955,58429262,61276454,68009268,71812804,75637237,80257463,85926055,93580934,98748774,101775143,110147929,116112382,123384197,129005550,136363455,143496312,154850859,161356529,171989680,175850809,178418208,182652272,191298252,197696750,209427494,216814316,226332660,220274848,230109228,245346443,257149486,260424741,270986098,281691638,290147840,301203033,315516001
 "18000","Indiana",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",5143000,5203700,5249921,5296129,5329122,5349886,5351080,5371552,5405075,5446403,5474909,5490721,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5557798,5616388,5674547,5739019,5793526,5851459,5906013,5955267,5998880,6044969,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6490436,6516045,6537640,6568367,6593533,6608296,6633344,6660082,6691878
 "18000","Indiana",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3741,3849,4151,4503,5136,5472,5907,6540,7197,7968,8732,9365,10292,10686,11243,12460,13154,13868,14664,15646,16942,17768,18121,19411,20232,21297,22047,23089,24096,25813,26693,28233,28697,28983,29476,30691,31487,33071,33986,35228,34102,35454,37653,39334,39648,41099,42627,43741,45225,47149
 "19000","Iowa",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",10374042,11094958,11641612,13040147,15654782,16224999,18133702,19280266,21275256,24537218,26298368,27993694,31680973,32544391,33149477,36944129,38216260,39480301,41377402,42759779,46555049,49023054,50144695,53791872,54052557,58946166,61328566,66840910,69956071,73327397,75330884,80442425,82725055,84646820,86451977,93511289,96563579,102580079,109889642,116255764,112627998,116247364,125560515,131984153,134463478,139303372,144287791,145411305,149191200,158197241
 "19000","Iowa",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",2805000,2828534,2851828,2860506,2864031,2867941,2881425,2903770,2914308,2919008,2916803,2914018,2907985,2888190,2870547,2858615,2829684,2791969,2767006,2768393,2770590,2781018,2797613,2818401,2836972,2850746,2867373,2880000,2891119,2902872,2917634,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3050767,3066054,3076097,3093078,3109504,3121460,3131785,3143637,3156145
 "19000","Iowa",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3698,3923,4082,4559,5466,5657,6293,6640,7300,8406,9016,9607,10894,11268,11548,12924,13505,14141,14954,15446,16803,17628,17924,19086,19053,20677,21388,23209,24197,25260,25819,27463,28215,28848,29385,31660,32574,34392,36640,38537,37136,38104,40952,42906,43472,44799,46224,46431,47458,50124
 "20000","Kansas",4,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",8194786,8892704,9654247,10763347,12266343,13261982,14487553,15746176,17182123,19014323,21715020,23869212,27049193,29326755,30539523,33517603,35255364,36958647,38647862,40703637,43110166,45751168,47309589,50940234,53311941,55736292,58129314,61934152,65771107,69809125,72144356,76079358,78574378,79239757,81485804,83847107,88707260,97937897,105257084,114543299,110724164,113077273,122561955,130181991,132978596,135975821,137868251,138314625,142241593,149859112
 "20000","Kansas",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",2236000,2247823,2246132,2255525,2264369,2267881,2278621,2298645,2317836,2332815,2347370,2369039,2384853,2401207,2415529,2424088,2427401,2432614,2445367,2461995,2472838,2481349,2498722,2532394,2556547,2580513,2601007,2614554,2635292,2660598,2678338,2693681,2702162,2713535,2723004,2734373,2745299,2762931,2783785,2808076,2832704,2858213,2869035,2885361,2893510,2900896,2909502,2911263,2910689,2911505
 "20000","Kansas",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3665,3956,4298,4772,5417,5848,6358,6850,7413,8151,9251,10075,11342,12213,12643,13827,14524,15193,15805,16533,17433,18438,18934,20115,20853,21599,22349,23688,24958,26238,26936,28244,29078,29202,29925,30664,32312,35447,37811,40791,39088,39562,42719,45118,45958,46874,47386,47510,48869,51471
 "21000","Kentucky",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",9711706,10534849,11466051,12679771,14252540,16052187,17479191,19544359,21933925,24444005,27454717,29871559,33237716,35402015,36755022,41061960,42815517,44018975,46497318,50573350,54363695,57673405,60843249,65547256,68128162,71608306,75054417,79620527,84542128,89546055,93441261,100796524,104181538,106570480,109617274,116046681,121757828,128867426,134575805,140523387,138823398,144103330,151299853,156827596,158218366,165914634,173025584,175920513,182604638,189717403
 "21000","Kentucky",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3198000,3230587,3298262,3336106,3371573,3417039,3468755,3530443,3575001,3611382,3643655,3664221,3670395,3683449,3694469,3695459,3694816,3687805,3683330,3680002,3677318,3694048,3722328,3765469,3812206,3849088,3887427,3919535,3952747,3985390,4018053,4049021,4068132,4089875,4117170,4146101,4182742,4219239,4256672,4289878,4317074,4348200,4369488,4386381,4404817,4414483,4425999,4438229,4453874,4468402
 "21000","Kentucky",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3037,3261,3476,3801,4227,4698,5039,5536,6135,6769,7535,8152,9056,9611,9949,11111,11588,11936,12624,13743,14784,15613,16345,17407,17871,18604,19307,20314,21388,22469,23255,24894,25609,26057,26624,27989,29110,30543,31615,32757,32157,33141,34626,35753,35919,37584,39093,39638,40999,42458
 "22000","Louisiana",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",10765877,11663035,12715230,13912080,15528477,17651808,19875142,22415528,25031404,28630805,32478004,37368848,43084374,46379689,48422536,51504460,53629661,53695136,53932056,56881207,60326085,64880918,68408285,73263960,76872654,81905818,85953266,89776927,94400601,98943993,101397141,107072494,114459006,117698461,121131961,126295608,135921323,143643335,157374298,168069987,163751636,171098211,177105109,186589357,189197094,198233896,200748457,199879233,205227413,215488654
 "22000","Louisiana",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",3619000,3650209,3710666,3761967,3788840,3820720,3886963,3951636,4015582,4073288,4139316,4223101,4283297,4352609,4395311,4400474,4408113,4406922,4344151,4288859,4252896,4221532,4253279,4293003,4316428,4347481,4378779,4398877,4421071,4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544532,4575184,4600814,4624577,4644204,4664851,4678215,4670818,4659978
 "22000","Louisiana",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2975,3195,3427,3698,4098,4620,5113,5672,6234,7029,7846,8849,10059,10656,11017,11704,12166,12184,12415,13263,14185,15369,16084,17066,17809,18840,19630,20409,21352,22283,22731,23943,25561,26171,26793,27744,29699,33385,35966,37891,36457,37649,38710,40556,40911,42684,43034,42726,43938,46242
